Review_ID,Game_Name,Game_Url,Description,Ratings,Users,Price,Game_Category,Category_Url,Date_of_Remarks,Remarks
371,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 31, 2021",Red light green light is the most popular game in Korea and ddochey to in Korea 🇰🇷 😍 😄 🙌 😆 😅 🇰🇷 😍 😄 🙌 😆 😅 🇰🇷
372,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 31, 2021",I LOVE IT
373,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 6, 2022",Boring but ok
374,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 30, 2021",its ok
375,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 1, 2022",гофгнугжкмфзхбль жжрмо
376,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 3, 2022",hunter
377,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 29, 2021",cam'ron
378,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 4, 2022",huggy
379,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 3, 2022",eheaj
380,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 2, 2022",lagging
381,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 4, 2022",love ❤ it
382,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 6, 2022",Cool Cooooool
383,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 6, 2022",Scared
384,Huggy 456 Survival Playtime,https://play.google.com/store/apps/details?id=com.huggy.playtime.squid.surival,-''-,4.2,"1,460",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 29, 2021",😍🤩🤣😄it
385,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022","Really fun game, but once you're in past level 100 or so it becomes necessary to pay for coins 🪙 in order to keep playing. They stack levels in such a way that you can't get to the pieces without the bonus actions basically. So... it's a cool game besides all the extra $$ ~Be Warned!!"
386,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 3, 2022","Game is fun, a little too hard, but what I'm really getting tired of is ads loading and glitching the app so I don't get my prizes. If this is not fixed I will be uninstalling soon. Once you get over level 130 or so it's really sucks not to get the prizes. I just lost 75 coins for level 35."
387,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 3, 2022","I was enjoying this game but now the ads are making game play nearly impossible. They start in the middle of a game and then freeze so I have to quit the app and restart, losing whatever progress I made on that level. It's almost unusable. Please fix!"
388,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 6, 2022","These are not puzzles, they are problems that require payment to solve. Dev asks if you want to watch an ad, if you say yes you watch an ad, if you say no you're forced to watch an ad."
389,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022",Game was great to start. But after a while it requires so many boosters to pass a level it's ridiculous. They give few boosters or game coins. I played level 145 probably 20 or more times before deciding to give up. This anything but zen and a definite cash grab app.
390,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 6, 2022",I enjoyed this game until I reached level 145. I have been stuck there for 10 days. I find no option to replay easier levels. Nothing zen about being stuck for days or having a very short timer on the daily puzzle.
391,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022","Disappointed. Downloaded because of the images presented in the app store. On level 80 and still have not seen a full screen board as presented. Game is fine but nowhere near as challenging as advertised. Another false advertisement, thus the low rating."
392,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022","Game is fun. The amount of adds, the adds mid game that freeze and cost me lives, I completely understand being free you need sponsorship but this is the most long adds I have ever had in a game. Will likely find something else to play."
393,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022","Expensive to play as lives run out quickly with boosters. Have completed goals and was supposed to receive bonus 15 and 30 hours of continuous lives, but doesn't actually happen; still only get 5 lives. Very disappointing."
394,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022",The game glitches a lot when refilling lives. It will get to the end of a countdown for a new life and restart the countdown without adding a life. Then you have to wait another 30 minutes to get a life.
395,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022",I was enjoying this game very much. I got to level 41. When I went back in to play it started strobe lighting with lines going down the middle of the game. I uninstalled it and installed it again it did the same thing. I'll wait a couple of days and try again.
396,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 5, 2022","Fun game until you hit a certain point. Then the levels are impossible to solve, and they don't give you enough lives/coins to get through them without paying."
397,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 4, 2022","The game is rigged. After some levels, it deliberately makes you lose hearts by hiding the essential bricks so that you'll have to BUY something from the game. This is so dirty. Zen? It gave me anger instead."
398,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 6, 2022",Do NOT download this game. You can only get so far and then have to purchase coins to advance. Level 141 is impossible to pass unless you spend money
399,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 1, 2022","Game play issues with ads. You play a round then you are forced to watch a ad, then randomly adds won't close, and if you click anywhere on screen it opens Google play to download unwanted app. You have to choose and reopen ap to continue to play."
400,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 2, 2022","Game is fun at first, then just becomes a money grab. Some levels are impossible, and the only way to get past them is to spend money so you can use special moves to get past them. Not very Zen like 😛"
401,Zen Match,https://play.google.com/store/apps/details?id=com.exoticmatch.game,-''-,4.4,"137,538",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"January 3, 2022",I love the game. I just can't stand the ads that you have to click 3 times to close AND they usually freeze my game anyway!!!
