Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
303,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 2, 2021",Honestly wish I could give more stars I really love all the fnaf games and this one in particular has fun gameplay! I love that you don't have to wait until 6 am all you have to do is do some tasks. I really love it and I am thankful that all the fnaf games were a part of my childhood.
304,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 11, 2021",It's very fun and I like how you can decorate your own pizzeria but at some point the nights start to get really hard.
305,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 2, 2021",I love it but I think you need some more caricters and make it easier to salvage anmtronics plz then I would love it even if you don't add more caricters I just want it easier to salvage thanks!!! :)
306,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 10, 2021","Beautiful! I loved it so much first you have to play the mini game then I'll start glitching out listen to the tape then you can start making your restaurant, it was very easy but maybe not each other people. Thank you for your time"
307,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 19, 2021",This is one of the best horror games I've every played 1. You can play a tycoon you can also get ratings during the tycoon 2. Cash no other fnaf had cash 3. It actually fun and I enjoyed playing the horror match for it this game 10/10 these are one of the best fnaf games i have played.
308,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 11, 2021","This is an amazing game! I love it so much, the only part i hate is getting jumpscared by Scrap Baby lol"
309,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 6, 2021",The content is great all the chariters are great the game looks great but i gota say just me having to spend money do die and dont know what to do is just hard
310,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 11, 2021",The game is good just. Bedsides the point when I just start molten freddy is. Not there it just show's a sign that winks and says (no one is here it is already in) and I can't salvage him plz fix but the game is good. (Make more Scott.)
311,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 3, 2021",It's not the game but it's stupid that u only have like 4-3 games but it won't let me download this one small game and also I think this game is really fun but I haven't played it before or at all I'm trying to download it now soo...yeah
312,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 8, 2021",its fun to play but it gliches and shuts down. then you have to restart the intire thing sometimes. Edit : this only happens on the Chromebook version however on mobile it is Great. However that still effects my rating
313,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 9, 2021","The game is overall fun but whenever i try to download it it goes to 100% downloaded and then it goes back and does the downloading process all over again, and for sum reason i cannot refund the game. Please fix this."
314,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 2, 2021","I love this game and would give 4stars, but..... After finishing everything on the first board I thought I would get to go to the next one. Nope you have to pay for it. So im done with it."
315,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 28, 2021",Really fun game if you buy all the boards. Each board is so unique and an excellent twist on the original board game. All the fun outfits and cars you can unlock. I really love it.
316,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 28, 2021","If you play more than one game it will keep getting hung up, especially if you go into fast mode. Not a space issue or internet issue.... it's the game! Too frustrating"
317,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 19, 2021",It's the game of life. It's fun. What it really needs is for the themes to impact the spaces you land on. Why am I going to a vr museum in the Dino theme or camping in the space them. Seems like the themes are all half-assed. You guys could make this game so much more.
318,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 26, 2021","This game for what it is I would say is perfect. Simple bord game with fun twist and turns and all the nostalgia you could want. I love it, me and my wife play from time to time its great, well worth the money. Thank you to the creators very fun game."
319,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 24, 2021","WHY IS THERE NO TIMER FOR ONLINE? Seriously. Can't finish an online multiayer game when the opponents just sit idle doing nothing for 30 minutes. Useless, YOU SHOULD KNOW BETTER THAN TO ALLOW PEOPLE NO TIME LIMITS"
320,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 17, 2021",the game should be longer and have a more variety of game options when you play and land on the spaces. There is not enough life options and opportunities to win prizes. I mean this is supposed to be the game of life; well it's a pretty short game so far
321,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 2, 2021","I'm enjoying the game, but I wish there were some text rules/how to play. I did not know what getting married/kids/pets did for other than getting a heart."
322,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 16, 2021","I'm going to stick with the original. While it's nice to play with friends online, 9/10 times when I play the computer, the computer will have a lead in career cards, bonus spaces and overall wins. Not a fan"
323,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 12, 2021","I really enjoy this game. Its one of my favorites from childhood. you can play online, pass and play, or agenst a computer. Great verison of the game!! I would recomenend."
324,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 19, 2021","This is terrible, the only way to unlock other boards is to pay $4.99... once you collect everything you have no point to play on..."
325,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 25, 2021",I'd definitely like it alot more if I didn't have to buy everything 🙃 you should be able to collect points to unlock the boards instead of paying for them.
326,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 23, 2021","Game freezes and/or lags here and there on occasion. It's very annoying and frustrating. Other than that, it's also very challenging to win games."
327,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 2, 2021",Sometimes it won't let me play online with friends or let my children play on their phones with the play with friends feature or even pass and play sometimes. I paid for this app 3 separate times to play with my kids from anywhere.
328,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 25, 2021","Cute, fun game but the online and play with friends options don't work. Those were my main reason behind buying this game so 3 stars."
329,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 23, 2021","Was a great game at first but for the past 2 weeks I have not be able to play online, which is what I mainly use it for, idk what's going on, but I bought the vip pack and 2 days later I can't play with my family"
330,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 22, 2021","Had to change from android to iPhone for medical video sessions only available on FaceTime. Google can I have refund on game pass and all games purchased under android phone, and now I’m medical required to have iPhone for FaceTime to up keep my many Dr appts. Marianne Vinas, a customer for years!"
331,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"November 25, 2021","This is a great game you can play with random people, with friends, and even with npc's!"
332,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"December 22, 2021",The graphics are great but the game doesn't play fair. The robot always wins and always gets the best options.
333,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"August 28, 2021","Not the game experience I remember. It's short, crazy expensive paywall, missing important game mechanics, and over simplified."
334,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"September 24, 2021","I always loved the board game Life and this is just as great. Great graphics, easy to understand and play!"
335,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"September 30, 2021",Quality board game on mobile. I especially like the amount of replay ability. 5 stars
336,Bad North: Jotunn Edition,4.4,$3.99 Buy,Strategy,"October 23, 2021","Lots of in-game purchases, feels like a money grab. Really fun though"
